the_geom,interaction,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,cartodb_id,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,fixed_date
0101000020E61000006ABC749318143440FE65F7E461114040,13,6743137,434,LBY5542,5542,04 November 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Unidentified Armed Group (Libya),,3,74925,Northern Africa,Libya,Benghazi,Benghazi,,As Sabiri al Gharbi,32.1358,20.0785,1,Libya Herald,National,A would-be suicide bomber was shot dead on 4 November by soldiers in the Sabri district of Benghazi before he was able to detonate the explosives he was wearing.,1,1579563997,LBY,2016-11-04
0101000020E61000008A1F63EE5A4234401A51DA1B7C014040,37,6737567,434,LBY5544,5544,04 November 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Libya),,3,Civilians (Libya),Magharba Ethnic Group (Libya),7,74933,Northern Africa,Libya,Benghazi,Benghazi,,Sidi Faraj,32.0116,20.2592,1,Libya Herald; Al Jazeera,National-Regional,"A tribal leader was among four people injured when a car bomb exploded near a mosque in an area controlled by forces of the Libyan National Army (LNA) in the eastern city of Benghazi. The explosion occurred in Sidi Faraj, southwest Benghazi. The wounded tribal leader is from the Al-Magharba tribe.",0,1579563979,LBY,2016-11-04
0101000020E6100000BB270F0BB596304068226C787A353F40,28,6739099,434,LBY5541,5541,03 November 2016,2016,1,Explosions/Remote violence,Air/drone strike,Islamic State (Libya),,2,Military Forces of United States,,8,74989,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,AFP,International,US Marines used Super Cobra attack helicopters to mount close-range airstrikes against Islamic State militants in the Libyan city of Sirte.,0,1579563984,LBY,2016-11-03
0101000020E610000044696FF085893040FC1873D712223F40,27,6748818,434,LBY5540,5540,02 November 2016,2016,1,Violence against civilians,Attack,Islamic State (Libya),,2,Civilians (Libya),Police Forces of Libya (2016-) Criminal Investigations Department,7,75061,Northern Africa,Libya,Sirt,Sirt,,Al-Gharbiyat,31.1331,16.5372,1,Menastream,Local partner-New media,"Two killed in assassination operation that targeted Mohamed Ben Aguila, the Chief of Sirte's Criminal Investigation Department, attack carried out by ISIS operatives.",2,1579637362,LBY,2016-11-02
0101000020E61000002C6519E258D72C40956588635DEC3940,37,6741796,434,LBY5539,5539,01 November 2016,2016,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,75104,Northern Africa,Libya,Murzuq,Murzuq,,Taraghin,25.9233,14.4206,1,Libya Herald,National,"The mayor of the oasis town of Traghen, 125 kilometres south of Sebha, was kidnapped.",0,1579563993,LBY,2016-11-01
0101000020E6100000A323B9FC877429409BE61DA7E8604040,44,6742522,434,LBY5536,5536,31 October 2016,2016,1,Battles,Armed clash,Henish Clan Militia (Libya),Bu Hamira Ethnic Group (Libya),4,Khadrawi Clan Militia (Libya),Awlad Saqr Ethnic Militia (Libya),4,75253,Northern Africa,Libya,Azzawya,Azzawya,,Az Zawiyah,32.7571,12.7276,1,Libya Herald,National,Three gunmen from the Ahneish clan were killed in Zawiya.,3,1579563995,LBY,2016-10-31
0101000020E61000005E4BC8073D6B3440D656EC2FBBA73840,14,6742279,434,LBY5538,5538,31 October 2016,2016,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Tabu Ethnic Militia (Libya),,4,75197,Northern Africa,Libya,Alkufra,Alkufra,,Rabyanah,24.6552,20.4189,1,Libya Herald,National,Two bombs are reported to have been dropped on the south eastern Tebu oasis of Rebyana on 31 October. A light border reconnaissance aircraft based at Kufra is said to have been used. No damage or casualties.,0,1579563994,LBY,2016-10-31
0101000020E6100000BB270F0BB596304068226C787A353F40,28,6743253,434,LBY5537,5537,31 October 2016,2016,1,Explosions/Remote violence,Air/drone strike,Military Forces of United States,,8,Islamic State (Libya),,2,75247,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Libya Herald,National,"A final round of strikes against Sirte was unleashed by U.S. attack helicopters on October 31. There were 33 hits on fighting positions, car bombs, an armament storage base and two control posts.",0,1579563998,LBY,2016-10-31
0101000020E6100000E0BE0E9C33123440DC4603780B0C4040,37,6759062,434,LBY5534,5534,29 October 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Libya),,3,Civilians (Libya),Civilians (Bangladesh),7,75375,Northern Africa,Libya,Benghazi,Benghazi,,Dar al Kish,32.0941,20.0711,1,Al Arabiya; Xinhua; AP; Libya Herald,National-International,"A car exploded in the eastern city of Benghazi on 29 October, killing six people. The explosion was in the downtown Benghazi district of al-Kesh. The victims included an anti-corruption political activist who supports the national army headed by Maj. Gen. Khlalifa Haftar, a Bangladeshi and an airforce officer. Conflicting reports about the nature of the explosion, with some saying that a missile had fallen on a car while others said that it was a car bombing.",6,1579805273,LBY,2016-10-29
0101000020E6100000A323B9FC877429409BE61DA7E8604040,44,6742521,434,LBY5535,5535,29 October 2016,2016,1,Battles,Armed clash,Henish Clan Militia (Libya),,4,Khadrawi Clan Militia (Libya),Awlad Saqr Ethnic Militia (Libya),4,75393,Northern Africa,Libya,Azzawya,Azzawya,,Az Zawiyah,32.7571,12.7276,1,Libya Herald,National,"Fighting reported in Zawyia. The clashes started after the Khadrawis accused Ibrahim Ahneish, one of the leaders of his clan, of selling three Zawiya men who were killed to the Wirshefana. Armed gunmen from the Saqr tribe, supporting the Khadrawis, then brought in armored vehicles and two tanks to attack locations belonging to Ahneish. Six killed over two days of fighting.",3,1579563995,LBY,2016-10-29
0101000020E6100000705F07CE192134409E5E29CB100F4040,37,6740777,434,LBY5532,5532,28 October 2016,2016,3,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),Ansar al-Sharia,7,75405,Northern Africa,Libya,Benghazi,Benghazi,,Benghazi,32.1177,20.1293,1,AP,International,"On 28 October, the bodies of 10 unidentified men were found in a dumpster in Benghazi. The bodies bore torture marks and had gunshotwounds to the head. It was later reported that at least three of them were identified as members of Qaeda-linked Ansar al-Shariah militant group.",10,1579563989,LBY,2016-10-28
0101000020E6100000A323B9FC877429409BE61DA7E8604040,44,6743127,434,LBY5533,5533,28 October 2016,2016,1,Battles,Armed clash,Henish Clan Militia (Libya),,4,Khadrawi Clan Militia (Libya),Awlad Saqr Ethnic Militia (Libya),4,75419,Northern Africa,Libya,Azzawya,Azzawya,,Az Zawiyah,32.7571,12.7276,1,Libya Herald,National,"Fighting reported in Zawyia. The clashes started after the Khadrawis accused Ibrahim Ahneish, one of the leaders of his clan, of selling three Zawiya men who were killed to the Wirshefana. Armed gunmen from the Saqr tribe, supporting the Khadrawis, then brought in armored vehicles and two tanks to attack locations belonging to Ahneish. Six killed over two days of fighting.",3,1579563997,LBY,2016-10-28
0101000020E610000040A4DFBE0E0C3040C9E53FA4DF1E3F40,12,6748819,434,LBY5531,5531,27 October 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,75471,Northern Africa,Libya,Sirt,Sirt,,Wadi Zukayr,31.1206,16.0471,1,Menastream,Local partner-New media,ISIS claimed via Amaq to have destroyed a BAM technical (Operation Solid Structure) by detonation of an IED.,0,1579637362,LBY,2016-10-27
0101000020E61000005C8FC2F5285C2A400AD7A3703D724040,60,6741228,434,LBY5530,5530,26 October 2016,2016,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,75561,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,Jamahiriya News Agency,National,Libyan Airlines announced suspending its flights for three days as of 26 October in protest against the kidnapping of its Chairman Fathi Al-Shatti in Tripoli by an armed group.,0,1579563991,LBY,2016-10-26
0101000020E61000007FFB3A70CEE82940AEB6627FD9654040,47,6741785,434,LBY5528,5528,25 October 2016,2016,1,Violence against civilians,Attack,Wershefana Communal Militia (Libya),,4,Civilians (Libya),Zawiya Communal Group (Libya),7,75586,Northern Africa,Libya,Aljfara,Aljfara,,Syad,32.7957,12.9547,1,Libya Herald,National,Three Zawia men were murdered on 25 October. A Wirshefana gang has been accused on the killing the three civilians at Syed between Zawia and Janzour.,3,1579563993,LBY,2016-10-25
0101000020E61000008048BF7D1D1830403480B74082423F40,12,6748820,434,LBY5529,5529,25 October 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,75603,Northern Africa,Libya,Sirt,Sirt,,Wadi Thamit,31.2598,16.0942,1,Menastream,Local partner-New media,"An IED explosion targeted a unit of Bonyan al-Marsous (Operation Solid Structure) forces assigned with protecting the Coastal Road, damaging 2 vehicles and injuring one individual, the IED likely planted by ISIS's external cells operating on the outskirts of Sirte and its surroundings. Amaq reported that ISIS detonated 2 IEDs in the area destroying an armored vehicle and a technical, although no armored vehicle seems to have been involved in the incident as stated in the report.",0,1579637362,LBY,2016-10-25
0101000020E6100000F931E6AE25043440C1CAA145B6034040,13,6741783,434,LBY5527,5527,24 October 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2014-) Haftar Faction,,1,Unidentified Armed Group (Libya),,3,75640,Northern Africa,Libya,Benghazi,Benghazi,,Ganfouda,32.029,20.0162,1,Libya Herald,National,A brigade 302 army mine clearance specialist died and four of his companions were injured when a device they were defusing exploded close to Ganfouda on 24 October.,1,1579563993,LBY,2016-10-24
0101000020E6100000BB270F0BB596304068226C787A353F40,28,6739314,434,LBY7742,7742,24 October 2016,2016,1,Explosions/Remote violence,Air/drone strike,Military Forces of United States,,8,Islamic State (Libya),Civilians (Libya),2,75657,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Airwars,Other,"On Oct 24th, in Sirte (Giza neighborhood) 4 Airstrikes by plane were conducted by Military Forces of US against IS militants. Declared target was Fighters. Structure type hit was a Military target. 0-7 militants were killed.",0,1579563985,LBY,2016-10-24
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6745730,434,LBY5526,5526,24 October 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,75660,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Xinhua,International,Libyan pro-government forces (Operation Solid Structure) fighting the Islamic State (IS) in Sirte freed 24 civilians on 24 October who were held captive by IS.,0,1579564006,LBY,2016-10-24
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6743119,434,LBY5523,5523,23 October 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2016-) Government of National Accord,Military Forces of United States,1,Islamic State (Libya),,2,75720,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Libya Herald,National,Ten Bunyan Marsous fighters were killed in Sirte as the last five apartment blocks in the 600 complex were wrested from IS control after several days of fighting. One US air strike was reported.,10,1579563997,LBY,2016-10-23
0101000020E6100000C05B2041F1C32F40A1F831E6AE553F40,12,6748821,434,LBY5525,5525,23 October 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,75734,Northern Africa,Libya,Sirt,Sirt,,Ras al Himar,31.3347,15.8827,1,Menastream,Local partner-New media,"ISIS Amaq News Agency reported that an IED detonation destroyed a vehicle that carried Bonyan al-Marsous, Operation Solid Structure fighters (unconfirmed).",0,1579637362,LBY,2016-10-23
0101000020E61000008FC2F5285C2F2E408E75711B0D304040,33,6756556,434,LBY5524,5524,23 October 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Libya),,3,BRSC: Shura Council of Benghazi Revolutionaries,,3,75755,Northern Africa,Libya,Misrata,Misrata,,Misratah,32.3754,15.0925,1,Libya Herald,National,"Explosions were reported on 23 October on boats belonging to the BRSC at Misrata port. Two vessels were sunk in Misrata where they were tied up to a quay belonging to LISCO, the Libyan Iron and Steel company.",0,1579801612,LBY,2016-10-23
0101000020E6100000BB270F0BB596304068226C787A353F40,37,6743362,434,LBY5522,5522,22 October 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Libya),,3,Civilians (Palestine),Teachers (Palestine),7,75786,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,2,Libya Herald,National,A Palestinian teacher was killed and his wife and family injured by a land mine or an IED as they drove to Sirte. Exact date not reported.,0,1579563998,LBY,2016-10-22
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6739022,434,LBY5521,5521,22 October 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2016-) Government of National Accord,Military Forces of United States,1,Islamic State (Libya),,2,75787,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,AFP,International,Pro-government forces on 22 October said they had seized a group of buildings in a northeastern district of Sirte after three days of fighting against IS militants. Six pro-GNA fighters were killed in the city. 13 foreigners held by the Islamic State were freed.,6,1579563984,LBY,2016-10-22
0101000020E6100000A9A44E4013113440787AA52C43044040,13,6742869,434,LBY5518,5518,21 October 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,75833,Northern Africa,Libya,Benghazi,Benghazi,,Al Qawarishah,32.0333,20.0667,1,Libya Herald,National,Clashes reported in Gwarsha district of Benghazi.,0,1579563996,LBY,2016-10-21
0101000020E6100000273108AC1CFA2840BD5296218E654040,37,6759063,434,LBY5517,5517,21 October 2016,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Egypt),Refugees/IDPs (International),7,75849,Northern Africa,Libya,An Nuqat al Khams,An Nuqat al Khams,,Sabratha,32.7934,12.4885,2,Al Jazeera; AFP; AP,Regional-International,"Armed men attacked an overcrowded dinghy carrying refugees off Libya, leaving at least four dead and up to 25 missing. North of the port of Sabrata, a speedboat bearing the Libyan coastguard insignia arrived and tried to steal the dinghys outboard engine as well as beating some of the migrants with sticks. The Libyan Coast Guard denied involvement in the attack.",4,1579805273,LBY,2016-10-21
0101000020E6100000F5B9DA8AFD35304041F163CC5D3B3F40,27,6748823,434,LBY5519,5519,21 October 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Libya),,2,Civilians (Libya),,7,75851,Northern Africa,Libya,Sirt,Sirt,,Wadi Jarif,31.2319,16.2109,2,Menastream,Local partner-New media,"An IED planted by ISIS struck a civilian vehicle near Gate 40, killing the father who drove the car and injured the rest of his family severely.",1,1579637362,LBY,2016-10-21
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6759064,434,LBY5520,5520,21 October 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,Military Forces of United States,1,Islamic State (Libya),,2,75852,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,AFP; Libya Herald,National-International,Fighting between pro-government forces and Islamic State militants in Sirte. Militant casualties were reported but no official figure was given (10 recorded). Three US air strikes also reported against IS positions.,10,1579805273,LBY,2016-10-21
